"Case#","Date","Time","Description","Location","Date_Time","Notes","Hour","Minute","Year","Time_Numeric","Type"
"220119","2022 04 02","2355","Medical Amnesty, Medical Transport - Drug","Campus",2022-04-02 23:55:00,"Notes: CSOs responded to a request for medical assistance possibly pertaining to a potential drug overdose. Upon arrival, the CSOs met with the student in need of assistance and five other students assisting the first student. After evaluating the student, the CSOs requested American Medical Response (AMR) to transport the student to a nearby medical facility for further care. In speaking with the nearby students, there was a possibility that the student had ingested “molly” that had potentially been laced, along with alcohol. ",23,55,2022,23.9166666666667,"Incident"
"220120","2022 04 03","0044","Medical Assist - Other / Medical Transport - Other","Residence Hall",2022-04-03 00:44:00,"Notes: CSOs responded to a request for medical assistance in a residence hall. Upon arrival, the CSOs met with the student requiring assistance, and a friend who had been attending to the student. After evaluating the student, the CSO requested American Medical Response (AMR) for further medical treatment. AMR transported the student to a nearby medical facility for further care.",0,44,2022,0.733333333333333,"Incident"
"220121","2022 04 03","1005","Suspicious Person/Activity/Circumstances","Sullivan Hall",2022-04-03 10:05:00,"Notes: A CSO responded to a suspicious person report in Sullivan Hall. Upon arrival, the CSO met with a student who reported that upon entering the restroom, the student encountered an unknown individual who had possibly been sleeping in the restroom. The CSO conducted a thorough patrol of the building and did not encounter any unexpected individuals. The CSO also confirmed that all doors and windows were secure and in proper working order.   ",10,5,2022,10.0833333333333,"Incident"
"220122","2022 04 03 ","1245","Information Only","GCC",2022-04-03 12:45:00,"Notes: A CSO received a report from a community member that an individual known to them as “Aster” had been selling drugs on campus. The individual also stated that “Aster” had refused to test the drugs for fentanyl. The CSO discussed the use of recreational drugs with the community member and resources for ensuring their safety. The CSO also encouraged the community member to share their concerns with other community members who may have contact with “Aster.”",12,45,2022,12.75,"Incident"
"220123","2022 04 03","2043","Medical Assist - Drugs / Medical Amnesty","Residence Hall",2022-04-03 20:43:00,"Notes: CSOs were dispatched to a residence hall following a request received for medical assistance. The CSOs met with the reporting party, along with two other friends, and a fourth individual requiring medical evaluation. During the evaluation, the individual confirmed that they would like Emergency Medical Services (EMS) response. Dispatch contacted American Medical Response (AMR). However, during the evaluation and discussion with the student, the student’s symptoms subsided and they no longer wanted EMS assistance. Dispatch canceled the AMR response and the CSOs provided the student with a yellow “Signs of Alcohol and Other Drug Overdose Emergencies” card before clearing from the call.  ",20,43,2022,20.7166666666667,"Incident"
"220104","2022 03 21","0037","Graffiti","Student Union",2022-03-21 00:37:00,"Notes: A CSO on patrol at the GCC encountered graffiti on the exterior north-facing door on the east side of the Student Union building. Building Services has been contacted for clean up.",0,37,2022,0.616666666666667,"Incident"
"220105","2022 03 23","0820","Camping","Front Lawn",2022-03-23 08:20:00,"Notes: A CSO on patrol encountered an individual sleeping underneath a tree on the south side of the Front Lawn. The CSO initiated contact with the individual who replied with a statement that was unintelligible to the CSO. The CSO informed the individual that they would need to move their belongings off of the campus property. The individual collected their belongings and began to make their way off of campus. The CSO followed at a safe distance until the individual was off of campus property.",8,20,2022,8.33333333333333,"Incident"
"220106","2022 03 26","0029","Alcohol Violation","Growing Seeds Childcare",2022-03-26 00:29:00,"Notes: A CSO on patrol encountered an individual standing in the Growing Seeds Childcare parking lot with what appeared to be a full case of beer. Based on the distributable amount of alcohol the individual was holding, the CSO initiated contact. The individual confirmed that they were a Reed student and provided their ID, which also confirmed that the student was under the legal drinking age. Because of these two factors, the CSO confiscated the beer from the student and continued on their patrol.",0,29,2022,0.483333333333333,"Incident"
"220107","2022 03 26","1724","Theft - Other","Library",2022-03-26 17:24:00,"Notes: A student arrived at 28 West to report a theft that had occurred at the Library. The student stated that they had left their backpack unattended in the library for a short period of time, and when they returned the backpack was missing. The student provided a description of the backpack and its contents.",17,24,2022,17.4,"Incident"
"220086","2022 03 07","0016","Information Only","GCC",2022-03-07 00:16:00,"Notes: A CSO on patrol in the GCC encountered graffiti that targeted a Reed community member. As the graffiti had been written on a removable surface, the CSO documented the graffiti then disposed of it.",0,16,2022,0.266666666666667,"Incident"
"220087","2022 03 07","0325","Graffiti","Warehouse",2022-03-07 03:25:00,"Notes: A CSO on patrol encountered new graffiti on the old warehouse door near the theater annex. Building services has been contacted for clean up.",3,25,2022,3.41666666666667,"Incident"
"220088","2022 03 07","2242","Information Only","MacNaughton",2022-03-07 22:42:00,"Notes: A CSO responded to a report of the odor of cannabis in MacNaughton. Upon arriving on the second floor, where the odor was reported to have been encountered, the CSO did encounter a faint odor of cannabis. The CSO was unable to determine the source of the odor. ",22,42,2022,22.7,"Incident"
"220090","2022 03 12","1122","Sex Offense - Fondling","Campus",2022-03-12 11:22:00,"Notes: A student reported an incident of unwanted sexual contact that had occurred on campus. This report has been forwarded to the Title IX Coordinator for follow up.",11,22,2022,11.3666666666667,"Incident"
"220091","2022 03 13","0803","Information Only","Student Center",2022-03-13 08:03:00,"Notes: A CSO on patrol of the Student Center observed that the southeast exterior door was unlocked. The CSO conducted a thorough patrol of the building’s interior and did not find anything suspicious. The CSO did note the lingering odor of tobacco smoke. The CSO secured the door and continued on their patrol.",8,3,2022,8.05,"Incident"
"220092","2022 03 11","1546","Damage to Property","Front Lawn",2022-03-11 15:46:00,"Notes: CSOs responded to a large gathering of students on the front lawn. The CSOs observed that there were two Doyle Owl scrums taking place on the front lawn and multiple vehicles had been driven onto the lawn. Multiple areas of lawn were damaged from tires and from students vying for possession of the owls. ",15,46,2022,15.7666666666667,"Incident"
"220076 ","2022 02 28","0327","Graffiti","GCC",2022-02-28 03:27:00,"Notes: A CSO on patrol in the GCC encountered graffiti specifically targeting a Reed community member. As the graffiti had been written on a large piece of paper, the CSO disposed of the paper with the offending graffiti and continued on their patrol.",3,27,2022,3.45,"Incident"
"220077","2022 02 28","2324","Information Only","East Lot",2022-02-28 23:24:00,"Notes: CSOs responded to a report of an individual yelling in the East Lot. The CSOs did not encounter any such individual after a search of the area. The CSOs made contact with two students who had reported the individual. The students also discussed other safety concerns regarding recent attempted break-ins, encounters with religious cult members, and individuals that appeared to be sleeping off and on in the nearby dumpster enclosure. The CSOs reminded the students to call Community Safety regarding any of those safety concerns when they arose and also relayed that they would add extra patrols to that area to address the student’s concerns.",23,24,2022,23.4,"Incident"
"220078","2022 03 02","0829","Damage to Property","McKinley",2022-03-02 08:29:00,"Notes: A CSO on exterior patrol of McKinley residence hall observed that the northeast entrance card reader appeared to have been ripped off of its base. The CSO confirmed that the door remained secure and building services was notified for repairs.",8,29,2022,8.48333333333333,"Incident"
"220080","2022 03 03 ","1144","Sex Offense - Rape","Off Campus",2022-03-03 11:44:00,"Notes: A report of rape was received via Reed’s anonymous online sexual assault reporting form. The Title IX Coordinator was notified for follow up.",11,44,2022,11.7333333333333,"Incident"
"220081","2022 03 04","1158","Medical Assist - Alcohol - Medical Amnesty","Residence Hall",2022-03-04 11:58:00,"Notes: A CSO responded to a request for medical assistance related to alcohol consumption. Upon arrival, the CSO met with the student who stated that they were concerned with after effects they were experiencing from drinking alcohol the night before. The CSO offered to take the student to the HCC for medical evaluation, to which the student readily agreed. The CSO escorted the student to the HCC and cleared from the call.",11,58,2022,11.9666666666667,"Incident"
"220082","2022 03 04","1607","Damage to Property","West Lot",2022-03-04 16:07:00,"Notes: A student arrived at 28 West to report that when they started their vehicle the day before, they observed that the car sounded unusually loud. The student was able to confirm that the catalytic converter was intact, however damage had been done to the exhaust in an apparent attempt to remove it. The student wanted Community Safety to be aware of the incident.",16,7,2022,16.1166666666667,"Incident"
"220084","2022 03 05","2236","Information Only","MacNaughton",2022-03-05 22:36:00,"Notes: A CSO responded to a report of the odor of cannabis in MacNaughton. The CSO arrived and did not encounter the odor. The CSO made contact with the reporting party who relayed that they had located the source of the odor and had spoken with the resident. As the CSO was unable to detect the odor of cannabis, they did not make contact with the resident, but did include in their report the details relayed to them by the reporting party. ",22,36,2022,22.6,"Incident"
"220085","2022 03 06","2313","Noise Complaint","Residence Hall/Apartment",2022-03-06 23:13:00,"Notes: A CSO responded to a noise complaint at the Birchwood apartments. Upon arrival, the CSO made contact with the resident of the unit from which the noises were reported to have originated. The resident stated that they were alone. The CSO provided the resident with a Reed Emergency Numbers card in case it was needed and cleared from the call.",23,13,2022,23.2166666666667,"Incident"
"220059","2022 02 21","0110","Suspicious Person/Activity/Circumstances","Trillium",2022-02-21 01:10:00,"Notes: Dispatch received a call from a student who reported that approximately 45 minutes prior an unknown person opened the door to their residence, looked in and quickly left. The student also reported the incident to their House Advisor.",1,10,2022,1.16666666666667,"Incident"
"220060","2022 02 21","0943","Suspicious Person/Activity/Circumstances","Eliot Hall",2022-02-21 09:43:00,"Notes: A CSO responded to a report of a suspicious person inside Eliot Hall. Upon arrival, the CSO encountered the individual and requested they speak with them outside the building, and the individual promptly complied. The individual stated that they were there to discuss financial aid and admissions but did not have an appointment. The CSO informed the individual that they would need to make an appointment to speak with the admissions staff. The individual understood and after requesting directions to an off campus site nearby, left the area without incident.  ",9,43,2022,9.71666666666667,"Incident"
"220061","2022 02 21","1757","Theft - Bike","Bragdon Hall",2022-02-21 17:57:00,"Notes: A student arrived at 28 West to inquire if Community Safety confiscates unregistered bikes. The CSO stated that Community Safety only confiscates bikes when residence halls are closed and there is limited storage space for bikes on campus. The student stated that they had last seen their bike stored inside Bragdon the week prior. The bike is described as a gray mountain bike with blue lettering.  ",17,57,2022,17.95,"Incident"
"220062","2022 02 22","0723","Damage to Property/Graffiti","GCC",2022-02-22 07:23:00,"Notes: A CSO on patrol encountered graffiti targeting a Reed community member at the top of the stairs leading from the GCC lower level to the Student Union. Building services was contacted for removal of the graffiti.",7,23,2022,7.38333333333333,"Incident"
"220063","2022 02 22","1118","Welfare Check/Deceased Individual","Residence Hall",2022-02-22 11:18:00,"Notes: A student reported that they had entered a friend’s room and found them deceased.",11,18,2022,11.3,"Incident"
"220064","2022 02 23","1330","Theft from Vehicle","Theater Annex",2022-02-23 13:30:00,"Notes: Dispatch received a call from a contractor who reported that they had left their business vehicle parked in the Theater Annex parking lot and when they returned to the vehicle, the door was open and items were missing. The Dispatcher took a detailed report and also advised the contractor to file a report with the Portland Police.",13,30,2022,13.5,"Incident"
"220065","2022 02 23","1437","Camping","West Lot",2022-02-23 14:37:00,"Notes: A CSO responded to a report of a possible camp set up at the southwest end of the West parking lot area. Upon arrival, the CSO observed multiple personal items on the ground, including what looked to be a makeshift bed. There was nobody present at the time and the CSO was unsure if the owner of the items had intended to camp, or had just stored their items there temporarily. The CSO stated that they would check the area again in a few hours. When the CSO returned to the site, the items were still present and an individual was asleep under a blanket. The CSO explained that camping is not allowed on the campus and that the individual would need to gather their belongings and exit the property. The CSO stated that they would return in one hour to confirm that the individual had left. The individual indicated their understanding. When the CSO returned an hour later, the individual had left and taken a majority of their belongings.",14,37,2022,14.6166666666667,"Incident"
"220066","2022 02 25","0354","Suspicious Person/Activity/Circumstances","West Lot",2022-02-25 03:54:00,"Notes: A CSO on vehicle patrol in the West Lot observed a vehicle with its driver’s side door partially open. Upon closer inspection, the CSO determined that the vehicle had most likely been broken into. The CSO observed personal items strewn about inside the vehicle and on the ground nearby. Dispatch was able to confirm and email the vehicle owner to advise them of the situation. The CSO was able to close the door but was unable to secure the vehicle.",3,54,2022,3.9,"Incident"
"220067","2022 02 25","0853","Theft of Motor Vehicle/Clery Act Reportable Incident","Trillium",2022-02-25 08:53:00,"Notes: A Reed maintenance employee reported that a Reed Facilities electric work cart had been stolen from outside of Trillium where it had been parked. A Community Safety Manager filed a police report regarding the stolen cart.",8,53,2022,8.88333333333333,"Incident"
"220068","2022 02 25","1206","Suspicious Person/Activity/Circumstances","Campus",2022-02-25 12:06:00,"Notes: A student reported being approached by a group of people wishing to speak with them about “the heavenly mother.” Additionally, the student reported that they knew other students who had also been approached by persons representing the same group. ",12,6,2022,12.1,"Incident"
"220069","2022 02 25","1228","Suspicious Person/Activity/Circumstances","28 West",2022-02-25 12:28:00,"Notes: Dispatch received a call from an individual reporting that they were in distress and needed assistance. The caller did not offer their name or location before hanging up. The Dispatcher requested the call be listened to again for possible identifiers to assist the caller. While a CS Manager listened to the recording of the call, the Dispatcher looked up the phone number from which the call appeared to originate, and did not find it to be associated with the college. When the Dispatcher attempted to return a call to the phone number, they received a message that the caller was unable to be reached. Shortly thereafter, the Dispatcher received another call from the same phone number which started the same way as the previous call. The Dispatcher determined that the call was a recording and not an actual plea for help. ",12,28,2022,12.4666666666667,"Incident"
"220070","2022 02 25","1656","Theft - Bike/Theft from Structure","Scholz",2022-02-25 16:56:00,"Notes: When a CSO performed an unlock for a student into the Scholz bike storage area, the student discovered that their bike was not there. The student stated that the bike is a bright orange Specialized Rockhopper mountain bike. The CSO sympathized with the student and offered that the report could be used for insurance purposes if needed.",16,56,2022,16.9333333333333,"Incident"
"220071","2022 02 25","1920","Information Only","GCC",2022-02-25 19:20:00,"Notes: A CSO responded to a fire alarm at the GCC. It was found that a pull station alarm was triggered in the Bon Appétit/Commons loading area. After a thorough walk through of the building and no signs of smoke or fire were observed, the CSO reset the alarm and cleared the area.",19,20,2022,19.3333333333333,"Incident"
"220073","2022 02 26","0040","Medical Assist - Alcohol/Alcohol Violation","Residence Hall",2022-02-26 00:40:00,"Notes: A CSO responded to a request for medical assistance in a residence hall. Upon arrival, the CSO met with three students, one of whom was experiencing medical distress. The two students accompanying that student stated that the student had consumed alcohol and they were worried about symptoms the student was experiencing. The CSO referred to their “Signs of Alcohol or Other Drug Overdose Emergencies” card and concluded that the student was not exhibiting urgent or emergent signs of excessive alcohol consumption. The CSO cleared from the call with the two students agreeing to stay with the third student to ensure their safe recovery.",0,40,2022,0.666666666666667,"Incident"
"220050","2022 02 14","1543","Medical Assist - Other","Eliot Hall",2022-02-14 15:43:00,"Notes: A CSO responded to a request for medical assistance in Eliot Hall. While the CSO was evaluating and monitoring the individual, the individual requested transport to a nearby medical facility. The CSO facilitated the transport then cleared the call.",15,43,2022,15.7166666666667,"Incident"
"220051","2022 02 15","1109","Evidence of Drug Use","Trillium",2022-02-15 11:09:00,"Notes: Upon stepping onto the 4th floor balcony while on patrol of Trillium, a CSO observed on the table a container with a label indicating its purpose was to hold cannabis. The CSO also observed what appeared to be the remains of multiple cannabis cigarettes in the ashtray. The CSO confirmed that the cannabis container was empty and disposed of the container and contents of the ashtray then continued on their patrol. ",11,9,2022,11.15,"Incident"
"220052","2022 02 16","2007","Trespass","Medical Offices",2022-02-16 20:07:00,"Notes: A CSO on patrol near the medical offices encountered a known trespassed individual and based on prior encounters between this individual and multiple CSOs, the CSO requested Portland Police response. When the CSO initiated contact with the individual, the individual made statements which were incoherent to the CSO and began walking toward the CSO with what appeared to be a large bone. When the CSO requested the individual drop the bone, they did so. Portland Police arrived on scene and after a discussion with the individual the individual left campus property under their own volition.",20,7,2022,20.1166666666667,"Incident"
"220053","2022 02 17","0004","Student Concern","Residence Hall",2022-02-17 00:04:00,"Notes: A CSO responded to a request to check on the welfare of a student. The CSO made contact with the student and ensured they were connected with the proper resources.",0,4,2022,0.0666666666666667,"Incident"
"220054","2022 02 18","1526","Medical Assist - Other","PAB",2022-02-18 15:26:00,"Notes: A CSO responded to a request for medical assistance in the PAB. Upon arrival, the CSO met with a student who was experiencing a known medical issue. The student declined medical treatment by a professional as they were already aware of the options for care. The CSO connected the student with the Dean of Students, per the student’s request.",15,26,2022,15.4333333333333,"Incident"
"220055","2022 02 18","1729","Damage to Property","Library",2022-02-18 17:29:00,"Notes: A CSO on patrol near the library encountered a cut bike lock on the ground near the bike racks on the north side of the building.",17,29,2022,17.4833333333333,"Incident"
"220056","2022 02 18","2242","Theft from Vehicle","ETC",2022-02-18 22:42:00,"Notes: A CSO on patrol near the East Lot was flagged down by a Reed employee. The employee reported that they had parked their vehicle east of the ETC and when they returned to their vehicle, their rear license plate was missing and they feared it had been stolen. The CSO recommended the employee also file a report with the Portland Police and sympathized with the employee’s situation.",22,42,2022,22.7,"Incident"
"220057","2022 02 18","2358","Graffiti","GCC",2022-02-18 23:58:00,"Notes: A CSO responded to a report of new graffiti in the GCC lower level restrooms. The CSO did not see anybody actively applying the graffiti, but did observe graffiti on the walls and bathroom stalls in both lower level bathrooms. The CSO also observed new graffiti on the eastmost door of the Pool Hall. Building Services was contacted for removal of the graffiti.",23,58,2022,23.9666666666667,"Incident"
"220058","2022 02 19","1831","Damage to Property/Stolen Property","Off Campus",2022-02-19 18:31:00,"Notes: While performing an unlock at the Outdoor Center, a CSO was approached by a student who reported a vehicle break in and theft of property. The student reported that, while parked at a trailhead for a Gray fund trip, a Reed van had its driver side window broken and multiple students' belongings had been stolen. The CSO spoke with the students who’d had items stolen and took down the details of items and values. ",18,31,2022,18.5166666666667,"Incident"
"220042","2022 02 07","1650","No Contact Order","Campus",2022-02-07 16:50:00,"Notes: No Contact Orders were put in place at the request of the Title IX Coordinator.",16,50,2022,16.8333333333333,"Incident"
"220043","2022 02 08","1231","Suspicious Person/Activity/Circumstances","Chittick",2022-02-08 12:31:00,"Notes: A CSO responded to a suspicious person report at Chittick. Upon arrival the CSO spoke with the reporting student who stated that earlier that morning they had looked out of their window and seen an individual pointing a camera with a large lens in their direction. The student provided a detailed description of the individual. The CSO conducted a patrol of the surrounding area and did not encounter anyone matching the description.",12,31,2022,12.5166666666667,"Incident"
"220044","2022 02 08","1706","Found Property/Camping","Growing Seeds Child Care",2022-02-08 17:06:00,"Notes: A Dispatcher on break encountered a rolled up tent underneath a tree near the Growing Seeds duck pond. When the Dispatcher unrolled the tent they saw what appeared to be a medium sized tackle box. The box was labeled “Thorne Research Test Kit” and upon opening the box, the Dispatcher saw multiple amber vials containing what looked like pills. Each vial was labeled with a periodic element type abbreviation. The Dispatcher requested CSO assistance. A CSO wearing nitrile gloves arrived and secured the box for transfer back to 28 West. Photos of the box were sent in an email to the science department in an attempt to locate the owner of the box. ",17,6,2022,17.1,"Incident"
"220045","2022 02 10","0533","Information Only","28 West",2022-02-10 05:33:00,"Notes: A student reported that they encountered illegal illicit content while online. The student reported the site to a federal website and the local police department.",5,33,2022,5.55,"Incident"
"220046","2022 02 10","1603","No Contact Order","Campus",2022-02-10 16:03:00,"Notes: A student arrived at 28 West to request a No Contact Order in response to a prior reported incident.",16,3,2022,16.05,"Incident"
"220047","2022 02 10","1718","Stalking","Off Campus",2022-02-10 17:18:00,"Notes: A student reported a stalking situation they had experienced off campus and wanted Community Safety to be aware should the individual come to campus to look for the student.",17,18,2022,17.3,"Incident"
"220048","2022 02 10","2150","Damage to Property","Eliot Hall",2022-02-10 21:50:00,"Notes: A student reported that their roommate’s bike had sustained damage that appeared to be consistent with attempted theft. The bike had been secured outside of Vollum and when the student checked on the bike they observed that the left handle had been bent, the frame had been bent, and the frame was cut in two different areas. The lock securing the bike appeared to also have sustained damage.",21,50,2022,21.8333333333333,"Incident"
"220049","2022 02 11","2238","Damage to Property","Chinese House",2022-02-11 22:38:00,"Notes: A student reported new damage to the window of their residence in Chinese House. The student expressed concern that the damage was due to an attempted break-in. CSOs performed extra patrols in the southeast quadrant that evening but did not observe any suspicious activity.",22,38,2022,22.6333333333333,"Incident"
"220027","2022 01 31","1046","No Contact Order Violation / Information Only","Campus",2022-01-31 10:46:00,"Notes: A possible no contact order violation was reported. Evaluation determined that no violation took place.",10,46,2022,10.7666666666667,"Incident"
"220029","2022 02 01","1310","Damage to Property","Chemistry",2022-02-01 13:10:00,"Notes: A CSO resuming vehicle patrol accidentally bumped a garbage receptacle with the back bumper of the Subaru, causing a small scratch to the Subaru bumper and no new visible damage to the garbage receptacle. ",13,10,2022,13.1666666666667,"Incident"
"220030","2022 02 01","1330","Fire","Winch/Capehart",2022-02-01 13:30:00,"Notes: A CSO responded to a fire alarm at a Winch residence. The CSO met with the occupant of the room who stated that they had attempted to use the fireplace in their residence to stay warm. The CSO relayed that per the guidelines regarding igniting fires of any kind in residence halls, most likely any fireplaces in the building had been rendered inoperable. The CSO recommended the student speak to their Area Coordinator if they had further questions regarding the guidelines or fireplace usage, then reset the alarm and cleared from the call. ",13,30,2022,13.5,"Incident"
"220031","2022 02 02","1553","Information Only","28 West",2022-02-02 15:53:00,"Notes: A student arrived at 28 West to report that another student had sold illicit drugs on campus.",15,53,2022,15.8833333333333,"Incident"
"220032","2022 02 03","0843","Theft - Other","North Lot",2022-02-03 08:43:00,"Notes: A CSO responded to a theft report in the North Lot. Upon arrival, the CSO observed that the vehicle described in the report had its gas tank door open and the gas cap was lying on the ground nearby. When the CSO conducted a detailed inspection of other vehicles in the area, two more vehicles were found to have their gas tank doors open and their gas caps removed. Only one of the three vehicles was registered with Community Safety and that vehicle owner was contacted regarding the tampering and possible removal of the vehicle’s gas. As a result of this incident, all other Reed parking lots were patrolled and it was determined that no other vehicles had been visibly tampered with as far as the CSOs were able to observe. ",8,43,2022,8.71666666666667,"Incident"
"220033","2022 02 03","1644","Harassment","28 West",2022-02-03 16:44:00,"Notes: Two students arrived at 28 West to report their harassment by another Reed student. ",16,44,2022,16.7333333333333,"Incident"
"220035","2022 02 04","0921","Exclusion","Campus",2022-02-04 09:21:00,"Notes: Administrative action was taken regarding a No Contact Order.  ",9,21,2022,9.35,"Incident"
"220036","2022 02 04","1931","Evidence of Drug Use","Chittick",2022-02-04 19:31:00,"Notes: A CSO on patrol encountered an unattended prescription medication bottle on the picnic table inside the smoke shack between Chittick and Woodbridge. The bottle did not contain any medication, but did appear to contain cannabis residue. The CSO disposed of the bottle and continued on their patrol.",19,31,2022,19.5166666666667,"Incident"
"220037","2022 02 04","2322","Evidence of Drug Use","MacNaughton",2022-02-04 23:22:00,"Notes: A CSO responded to a report of cannabis use in MacNaughton residence hall. Upon arrival, the CSO encountered the odor of cannabis and met with the reporting party who stated that the use of cannabis inside the residence hall was a common occurrence and that they wished it would not be. The CSO was unable to determine the source of the odor of cannabis use as the odor permeated the entire first floor.  ",23,22,2022,23.3666666666667,"Incident"
"220038","2022 02 05","0156","Stegophily, Public Health Behavior","Library",2022-02-05 01:56:00,"Notes: A CSO on patrol of the library encountered an open window known to provide access to the library roof so the CSO initiated a roof inspection. Once on the roof, the CSO encountered two individuals, one was a Reed student and the other was not. The CSO explained that the library is currently closed to the public due to the college’s COVID restrictions, and access to the roof is restricted. The CSO informed the student that they and their company would need to leave. The student was apologetic and stated that they had just been looking for a quiet place to paint. The student packed up their art supplies and the CSO escorted the Reed student and their friend down off of the roof and out of the library.",1,56,2022,1.93333333333333,"Incident"
"220039","2022 02 05","0514","Unattended Alcohol or Drugs","Russian House",2022-02-05 05:14:00,"Notes: A CSO ensuring door security while on exterior patrol of the Language houses observed multiple bottles of beer sitting in open view and unattended inside the Russian house common room. When the CSO entered the building to confiscate the unattended alcohol they also observed that a glass pipe containing cannabis residue had been left sitting on the table. The CSO disposed of the remaining alcohol and cannabis, and replaced the pipe back where it had been left. ",5,14,2022,5.23333333333333,"Incident"
"220040","2022 02 06","1353","Damage to Property","Upper North Lot",2022-02-06 13:53:00,"Notes: A CSO responded to a potential theft in the Upper North Lot. Upon arrival, the CSO met with a student who stated that they feared their catalytic converter had been stolen based on the sound their vehicle made upon ignition. When the CSO looked underneath the vehicle to confirm the removal of the catalytic converter, they observed that the exhaust pipe had been cut but that the catalytic converter was still intact.",13,53,2022,13.8833333333333,"Incident"
"220041","2022 02 06","2133","Medical Transport - Drug/Health Behavior/Use of Force","Residence Hall",2022-02-06 21:33:00,"Notes: CSOs responded to a report from other students of a student experiencing medical distress. After evaluating the student, the CSOs requested Emergency Medical Services (EMS) for further evaluation and care at a nearby medical facility. The CSOs cleared from the call once American Medical Response had transported the student off of campus. ",21,33,2022,21.55,"Incident"
"220024","2022 01 26","1206","Theft - Bike","Scholz",2022-01-26 12:06:00,"Notes: A student arrived at 28 West to report the theft of their bike. The bike had last been seen secured inside the Scholze bike storage room. When the student returned to retrieve the bike, it and the lock were missing. The bike is a black Trek Verve 2. The CSO sympathized with the student’s loss and let them know the report would be available should the student need it.",12,6,2022,12.1,"Incident"
"220026","2022 01 29","1249","Damage to Property","Upper North Lot",2022-01-29 12:49:00,"Notes: A CSO responded to a report of catalytic converter theft. The CSO met a student in the North Lot near the student’s vehicle. The student reported that they believed their catalytic converter was missing. The CSO moved to visibly confirm the theft and observed that the catalytic converter was still intact, but the exhaust pipe had been cut in an attempt to remove the part. The CSO recommended the student have a catalytic converter theft deterrent part installed when they took the vehicle in for the exhaust pipe repair. The student was grateful for the help and the CSO cleared from the call.",12,49,2022,12.8166666666667,"Incident"
"220012","2022 01 17","2134","Theft - Other","GCC",2022-01-17 21:34:00,"Notes: While on patrol near the GCC, a CSO was flagged down by a student wanting to report a theft of personal property. The student reported that their prescription eyeglasses were stolen out of the Pool Hall in the GCC approximately 1.5 hours prior. The student also stated that other students had recently had items stolen from inside the Pool Hall. The CSO sympathized with the student and stated that the student should check back with Dispatch to see if the glasses had been recovered or turned in. ",21,34,2022,21.5666666666667,"Incident"
"220013","2022 01 20","1533","Theft - Bike","Scholz",2022-01-20 15:33:00,"Notes: A student arrived at 28 West to report that their bike had been stolen. The student reported that they had last seen their bike before leaving for winter break and when they returned to check on the bike in the Scholz bike storage room, the bike was missing and their cut bike lock was lying on the floor. The bike is described as a blue black Trek 820.",15,33,2022,15.55,"Incident"
"220014","2022 01 20","2113","Candle or incense burning in a residence hall","Scholz",2022-01-20 21:13:00,"Notes: A CSO responded to a fire alarm in Scholz. When the CSO arrived at the room which had caused the alarm to trigger, they spoke with a resident who stated that they had lit a candle, causing the alarm to sound. The student had already extinguished the candle.",21,13,2022,21.2166666666667,"Incident"
"220016","2022 01 20","2337","Candle or incense burning in residence hall","MacNaughton",2022-01-20 23:37:00,"Notes: A CSO on exterior patrol of MacNaughton observed, via an open residence window, three lit candles. The CSO initiated contact with the resident who apologized and extinguished the candles. The CSO reminded the student of the candle and incense policy before returning to their patrol. ",23,37,2022,23.6166666666667,"Incident"
"220017","2022 01 21","0138","Exclusion","Birchwood Apartments",2022-01-21 01:38:00,"Notes: A CSO responded to a report of a suspicious person at one of the Birchwood apartment patios. The CSO initiated contact with the individual who stated that they were just passing by, and after confirming that they did not have any official business on the property, the CSO requested the individual leave the premises. The individual apologized and complied. While insuring that the individual had left the property, the CSO again sighted the individual in an unlit area near a north corner of the apartments. The CSO again approached the individual and requested they leave the property. The individual stated that it hadn’t been made clear to them that they “needed to leave now.” The CSO clarified that point and again requested the individual leave. The individual headed east on Steele Street and the CSO cleared from the area. While finishing a call in the Steele Lot, the CSO again spotted the individual from the prior interaction. The CSO turned their vehicle around to intercept the individual, who then jumped into the Reed property bushes near the Growing Seeds child care center. The CSO made contact with the individual, who stated that they had been urinating. The CSO issued a verbal exclusion to the individual at that time. The individual agreed to leave the property and headed eastward on Steele St. CSOs remained in the general area to ensure that the individual left. A few minutes later, the other CSO on shift encountered the individual walking westward on Steele St. The individual approached the CSO and stated that their vehicle was parked near the fruit stand on 28th Ave and they were headed to retrieve it. CSOs maintained visual contact with the individual until they entered their vehicle and left the area at a high rate of speed, failing to stop at a stop sign. A CS Manager contacted Portland Police to notify them of the safety concerns regarding the driving behavior of the individual. ",1,38,2022,1.63333333333333,"Incident"
"220018","2022 01 21","0634","Suspicious Person/Activity/Circumstances, Damage to Property","West Lot",2022-01-21 06:34:00,"Notes: A CSO on patrol in the West Lot encountered a vehicle with its gas tank door open and the gas cap lying on the ground nearby. When the CSO approached the vehicle, they also observed that the driver side door was slightly ajar. The CSO also noted that the steering wheel had been cut and the steering wheel locking mechanism was lying on the passenger seat. The electrical panel of the vehicle also appeared to have been pried open and tampered with. The vehicle is registered with Community Safety and the owner was successfully contacted regarding the damage and tampering. ",6,34,2022,6.56666666666667,"Incident"
